CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Num,totalspent,HasSpent,CabinShared,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
0,0.42655452834799273,0,-0.3424887360426837,0.8288966109637856,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,94,0.12185942525650444,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0.5646072485988078,0,0.6202731968790294,-0.2801459933777758,-0.201102612197239,-0.2611695546611162,0.01661136857297639,0,43,-0.15943929411640592,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,-1.092025394410974,0,-0.3424887360426837,-0.27577968391186414,-0.28358421159086017,0.03640383772490599,0.05165650327539846,0,136,-0.2631323169464711,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,-0.5398145134077132,0,-0.3424887360426837,-0.2801459933777758,-0.27203678767575323,0.34123511773009946,-0.2628735806788396,0,136,-0.27138470284644167,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,-0.6088408735331208,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,44,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,-0.6088408735331208,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,28,-0.5160858847499172,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,2.359292611859405,0,-0.3424887360426837,-0.20342369847675662,1.2934639688151772,-0.24846825132756648,-0.2628735806788396,1,137,-0.11997136155132922,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0.4955808884734003,0,-0.3393527036878899,-0.2801459933777758,-0.28358421159086017,1.5052188446546924,-0.24622714169518914,0,114,0.19397810203450824,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0.012396367595547318,0,-0.3424887360426837,1.805702414337737,-0.28358421159086017,-0.16409530775470044,0.5887231925900166,1,25,1.0748305970096292,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.4955808884734003,0,-0.3424887360426837,2.8180624519341118,-0.14831438858532142,1.105127789647876,0.24090023066847763,1,25,2.0461005374974714,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,3.4637143738659257,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,1.7338423046585876,-0.2611213239437185,0,25,0.2775783591950798,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0.0814227277209549,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,25,-0.5160858847499172,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0.0814227277209549,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,25,-0.5160858847499172,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,-0.6778672336585284,0,1.2553197487247847,-0.11422623367313271,-0.05098610130084839,-0.2711491501374767,-0.2628735806788396,1,138,-0.004437958951741034,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1,0.2885018080971776,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,38,-0.5160858847499172,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,-0.6088408735331208,0,2.360771153789618,-0.2801459933777758,-0.28358421159086017,-0.2702419141850803,-0.2628735806788396,0,98,0.10284305774787657,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,0.6336336087242155,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,26,-0.5160858847499172,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,-1.5061835551634193,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,115,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,2.014160811232367,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,115,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0.2885018080971776,0,-0.1778470374160064,-0.2801459933777758,1.5095657592264646,-0.2711491501374767,-0.2628735806788396,0,115,-0.08839701549926784,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,-1.7822889956650496,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,95,-0.5160858847499172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,0.702659968849623,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,45,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.5646072485988078,0,0.029131098000387944,-0.2788984763875153,0.8843552358228159,-0.2711491501374767,-0.2628735806788396,1,39,-0.17630286530330233,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,0.21947544797177002,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,0.4256080613029655,-0.26024519557615794,0,101,-0.23945155740742508,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,-0.05662999252986025,0,-0.3424887360426837,0.2581575879196188,-0.28358421159086017,-0.25572613894673774,-0.2628735806788396,1,117,-0.2003424242293036,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0.6336336087242155,0,-0.3424887360426837,-0.2751559254167339,0.9305449314832439,-0.14413611680197944,-0.2628735806788396,0,97,-0.19890722668148264,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.5398145134077132,0,-0.3424887360426837,0.07913889981724076,-0.2819345796029878,-0.2530044310895485,-0.2628735806788396,0,118,-0.3018826507376373,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,-0.7468935937839359,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,98,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,-0.9539726741601586,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,99,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1.047791769476661,0,-0.3424887360426837,1.2829927954185982,-0.28358421159086017,0.9626917451216397,0.36969110069987876,0,23,1.1300857026007367,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,1.047791769476661,0,-0.20763934478654802,0.04732721656559867,-0.2571900997849014,-0.22669458847005267,-0.2287045743439781,1,140,-0.25954432307691866,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0.4955808884734003,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,3.8177632873131397,4.721420702373139,0,46,3.1422326646457384,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,-0.05662999252986025,0,-0.3424887360426837,-0.2801459933777758,11.43540143025484,-0.2711491501374767,-0.2628735806788396,1,141,2.0328249601801276,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,-0.9539726741601586,0,1.6394837121870318,-0.2801459933777758,-0.28028494761511535,-0.2502827232323593,-0.2628735806788396,0,141,-0.0535934749646093,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1.1168181296020685,0,-0.3424887360426837,-0.26455203099951985,-0.1400662286459593,0.6261072067825719,0.15942029248534634,0,142,0.05189354480023209,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,-0.1946827127806754,0,-0.3424887360426837,0.05044600904124986,-0.28028494761511535,-0.262984026565909,0.09020615144806274,0,143,-0.17737926346416807,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,1.185844489727476,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,102,-0.5160858847499172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,-0.263709072906083,0,-0.3409207198652868,-0.2801459933777758,-0.22089819605170807,-0.26479849847070186,0.38546141131596867,0,103,-0.2340695666030964,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,1.185844489727476,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,101,-0.5160858847499172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,-0.9539726741601586,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,102,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0.5646072485988078,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,103,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.6088408735331208,0,-0.3424887360426837,-0.1460379169247748,-0.28358421159086017,0.21966550010898064,-0.2628735806788396,0,104,-0.2448335482117537,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,1.1168181296020685,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,105,-0.5160858847499172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,-1.5061835551634193,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,105,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,-1.6442362754142343,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,105,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,0.6336336087242155,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,121,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0.0814227277209549,0,0.0793076156770896,-0.22026517784527302,0.13212304935299068,-0.2711491501374767,-0.2628735806788396,0,144,-0.29470666299853243,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,-1.9893680760412722,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,145,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
1,-0.6088408735331208,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,145,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0.8407126891004382,0,-0.3409207198652868,0.29495933913230277,-0.2769856836393705,-0.2212511727556742,-0.24973165516543133,0,41,-0.1583628959555402,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,-0.7468935937839359,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,146,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0.012396367595547318,1,5.752390145499171,-0.2801459933777758,-0.28358421159086017,-0.2602623187087198,-0.2628735806788396,0,30,0.8828729249885744,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,-0.6778672336585284,0,4.5136573653555985,-0.2801459933777758,-0.26873752370000836,-0.2711491501374767,-0.07625823838844209,0,23,0.6747692805545336,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.35752816822258515,0,2.751207181961453,-0.2801459933777758,-0.12356990876723505,-0.23395247608922393,-0.26024519557615794,0,48,0.242416019273466,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.4955808884734003,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,25,-0.5160858847499172,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1.7380553707307365,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,122,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,-0.6778672336585284,0,-0.08533408294958772,-0.2801459933777758,1.0080776349132479,-0.2711491501374767,-0.2628735806788396,0,49,-0.17630286530330233,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,-0.5398145134077132,0,0.44935943354276436,-0.2801459933777758,2.9364974287361116,-0.2711491501374767,-0.2628735806788396,0,123,0.36548420899911427,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,-0.4017617931568981,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,49,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0.35752816822258515,0,-0.3424887360426837,1.895523637636491,-0.28358421159086017,3.668976591120128,-0.22958070271153866,0,27,2.307306491200888,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
0,-0.47078815328230567,0,-0.3424887360426837,0.08225769229289195,0.08923261766830766,-0.20401368966014244,-0.2628735806788396,1,107,-0.19998362484234836,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.33273543303149056,0,-0.3095603963173483,-0.2801459933777758,0.85301222805324,-0.2602623187087198,-0.2628735806788396,1,147,-0.25703272736823196,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,-0.7468935937839359,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,126,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,-0.33273543303149056,0,3.888018910574225,-0.2801459933777758,0.21295501675873946,-0.2638912625183054,-0.25849293884103686,0,24,0.564617868759274,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0.2885018080971776,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,25,-0.5160858847499172,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,-0.33273543303149056,0,-0.15275877857765557,-0.1323152300319096,-0.2769856836393705,0.07995116343993364,-0.21556264883056983,0,127,-0.2279699770248573,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,-0.7468935937839359,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,108,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,-0.6778672336585284,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,107,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0.9787654093512533,0,-0.3424887360426837,-0.2801459933777758,0.9074500836530299,-0.2711491501374767,-0.2628735806788396,1,149,-0.25703272736823196,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,1.047791769476661,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,109,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.263709072906083,0,-0.3424887360426837,2.8068347990217672,-0.28358421159086017,0.13892150034570022,-0.24973165516543133,1,7,1.4271715949996777,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.263709072906083,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,7,-0.5160858847499172,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.4017617931568981,0,2.3152986846451076,-0.2801459933777758,-0.28358421159086017,-0.24302483561318802,0.04289521959979294,0,42,0.22842284318221154,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,-0.6088408735331208,0,0.3740946570277119,-0.2801459933777758,-0.0031467736525480905,0.7558419479752584,-0.2628735806788396,0,150,0.11504223690435482,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,-1.8513153557904571,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,150,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,-0.1946827127806754,0,2.13027277571227,-0.2788984763875153,-0.28358421159086017,-0.24393207156558444,-0.2628735806788396,0,50,0.0612223288610684,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.6336336087242155,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,109,-0.5160858847499172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,-1.9203417159158647,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,109,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,-1.1610517545363814,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,109,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,-1.8513153557904571,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,109,-0.5160858847499172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,-0.263709072906083,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,109,-0.5160858847499172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,-1.9203417159158647,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,109,-0.5160858847499172,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,-1.9893680760412722,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,109,-0.5160858847499172,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.5398145134077132,0,0.47444769238111517,-0.2801459933777758,-0.2769856836393705,-0.034360566562013924,-0.2619974523112791,0,43,-0.23371076721614117,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,-0.6778672336585284,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,44,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,-0.33273543303149056,0,-0.3424887360426837,-0.26579954798978034,-0.28358421159086017,-0.10421773489653742,1.9852718104815363,0,132,0.478864815276971,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,-0.6088408735331208,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,111,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,-0.4017617931568981,0,-0.1245344873845109,-0.2801459933777758,-0.2819345796029878,-0.13324928537322253,0.0472758614375957,1,133,-0.28430148077683043,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0.012396367595547318,0,-0.3424887360426837,-0.2801459933777758,-0.28028494761511535,0.4419383084461009,0.25754666965212814,1,134,-0.020225131977771718,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,-1.0229990342855662,0,-0.33151262280090527,0.20700939131893936,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,53,-0.23335196782918594,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,-0.4017617931568981,0,-0.3424887360426837,-0.2564431705628268,-0.13841659665808687,-0.2675202063278911,0.2286344335226299,0,153,-0.2681555083638445,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,2.290266251733997,0,0.7739387822639282,-0.2788984763875153,0.24759728850406038,-0.2711491501374767,0.19008478534996565,0,154,0.0411295631915748,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,-0.4017617931568981,0,-0.3424887360426837,-0.2801459933777758,0.5148376705393931,-0.10058879108695179,-0.2628735806788396,0,156,-0.2749726967159941,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,2.49734533211022,0,-0.3424887360426837,0.24069235005597214,-0.28358421159086017,-0.23667418394641315,-0.2628735806788396,0,28,-0.2028540199379903,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,1.2548708498528836,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,157,-0.5160858847499172,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,2.635398052361035,0,-0.22331950656051727,-0.270165857455692,-0.28358421159086017,1.7674100348972546,0.7586920958967637,0,24,0.7415059665282088,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,-1.0229990342855662,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,24,-0.5160858847499172,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.8407126891004382,0,5.292961405521871,1.8562268524432861,-0.28358421159086017,-0.2711491501374767,-0.2120581353603276,0,24,2.0231373767323357,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-1.0229990342855662,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,111,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,-0.6778672336585284,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,112,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.47078815328230567,0,-0.31896849338172983,-0.19157228706928212,-0.28358421159086017,-0.23395247608922393,0.1690577045285124,0,140,-0.2681555083638445,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.35752816822258515,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,4,-0.5160858847499172,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,2.49734533211022,0,-0.31269642867214215,0.5581854240772628,-0.2769856836393705,2.6229335380070684,-0.2558645537383552,0,4,1.1218333167007661,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.47078815328230567,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,31,-0.5160858847499172,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,1.7380553707307365,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,27,-0.5160858847499172,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0.35752816822258515,0,-0.26879197570502816,-0.10112730527539775,-0.28358421159086017,3.631779917071875,-0.2628735806788396,0,27,1.1473080731745884,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,-0.1256563526552678,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,27,-0.5160858847499172,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,2.635398052361035,0,-0.3409207198652868,-0.2801459933777758,-0.27533605165149805,0.6560459932116534,-0.1305781971771963,0,33,-0.093061407529686,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.2885018080971776,0,-0.3424887360426837,2.139413209232414,-0.28358421159086017,-0.22760182442244908,-0.20417298005228265,1,26,0.9169588667493225,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.0814227277209549,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,114,-0.5160858847499172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,-0.47078815328230567,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,115,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0.42655452834799273,0,1.614395453348681,-0.2801459933777758,-0.19285445225787687,-0.2602623187087198,-0.2628735806788396,1,142,-0.04426469090377298,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,-0.4017617931568981,0,0.8413634778919961,-0.2801459933777758,-0.08397874105829688,-0.2711491501374767,-0.2628735806788396,0,142,-0.20177762177712458,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1.3929235701036988,0,-0.3424887360426837,-0.2764034424069943,0.8365159081745158,-0.25754061085153057,-0.09903757594501644,0,116,-0.1978308285206169,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0.4955808884734003,0,-0.29701626689817284,7.317232477308512,-0.28358421159086017,-0.18677620656461066,14.89940394832407,0,32,10.107246364220911,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0.15044908784636246,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,32,-0.5160858847499172,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,1.7380553707307365,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,28,-0.5160858847499172,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,-1.9893680760412722,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,117,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1.7380553707307365,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,117,-0.5160858847499172,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,-1.2991044747871965,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,0,117,-0.5160858847499172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,-1.9893680760412722,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,117,-0.5160858847499172,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1,-1.5061835551634193,0,-0.3424887360426837,-0.2801459933777758,-0.28358421159086017,-0.2711491501374767,-0.2628735806788396,1,117,-0.5160858847499172,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
